price,title,url
"Rs 2,200",Ps4 games.region all,https://www.olx.com.pk/item/ps4-games-region-all-IDWL6yW.html
"Rs 2,999",Red dead redemption,https://www.olx.com.pk/item/red-dead-redemption-IDWLc89.html
"Rs 2,999",Uncharted 2,https://www.olx.com.pk/item/uncharted-2-IDWLc39.html
"Rs 9,500",Nintendo DS LITE,https://www.olx.com.pk/item/nintendo-ds-lite-IDWLc8k.html
"Rs 3,000",Nintendo wii,https://www.olx.com.pk/item/nintendo-wii-IDWBrbS.html
"Rs 3,000",Grand turismo 5 racing game,https://www.olx.com.pk/item/grand-turismo-5-racing-game-IDWLc9t.html
"Rs 2,000",Fifa 13 play better,https://www.olx.com.pk/item/fifa-13-play-better-IDWLcer.html
"Rs 3,500",Gta 5 (tape is applied due to the irrelevant picture),https://www.olx.com.pk/item/gta-5-tape-is-applied-due-to-the-irrelevant-picture-IDWLcco.html
"Rs 3,000",Ghost Recon (wild land),https://www.olx.com.pk/item/ghost-recon-wild-land-IDWLciP.html
"Rs 2,500",Vegas 2 play better,https://www.olx.com.pk/item/vegas-2-play-better-IDWLchh.html
"Rs 6,000",Wii nintendo with 2x games cds.,https://www.olx.com.pk/item/wii-nintendo-with-2x-games-cds-IDWLckB.html
"Rs 3,200",Two awosum PS4 games at very low price,https://www.olx.com.pk/item/two-awosum-ps4-games-at-very-low-price-IDWJfHn.html
"Rs 3,000",Resident evil 7,https://www.olx.com.pk/item/resident-evil-7-IDWK6FF.html
"Rs 2,000",New version of no mans sky for ps4,https://www.olx.com.pk/item/new-version-of-no-mans-sky-for-ps4-IDWLccz.html
"Rs 4,000",Multimedia PSP mp5 4Gb,https://www.olx.com.pk/item/multimedia-psp-mp5-4gb-IDWLbMT.html
"Rs 3,000",Quadcopter Nano Size with cam,https://www.olx.com.pk/item/quadcopter-nano-size-with-cam-IDWg1IY.html
"Rs 4,000",1. Gears Of War 4. 2. The Witcher 3: Wild Hunt.,https://www.olx.com.pk/item/1-gears-of-war-4-2-the-witcher-3-wild-hunt-IDWLb90.html
Rs 420,Recharge dishtv,https://www.olx.com.pk/item/recharge-dishtv-IDWtPvF.html
"Rs 3,500",Watch Dogs 2,https://www.olx.com.pk/item/watch-dogs-2-IDWLauR.html
Rs 410,Dishtv card recharge,https://www.olx.com.pk/item/dishtv-card-recharge-IDWtPR5.html
"Rs 1,000",GTA 5 pc dvd pack (10 dvds),https://www.olx.com.pk/item/gta-5-pc-dvd-pack-10-dvds-IDWCnk1.html
"Rs 12,000",Xbox 360 320gb jesper jtagged,https://www.olx.com.pk/item/xbox-360-320gb-jesper-jtagged-IDWLaGr.html
Rs 300,Ps3 copy game service jailbreak not required,https://www.olx.com.pk/item/ps3-copy-game-service-jailbreak-not-required-IDWAnB3.html
"Rs 2,00,000",X box 360 for sell,https://www.olx.com.pk/item/x-box-360-for-sell-IDWLaAS.html
"Rs 1,800",Street Fighter 5,https://www.olx.com.pk/item/street-fighter-5-IDWLb1X.html
"Rs 3,200",GTA V PS4 Region All,https://www.olx.com.pk/item/gta-v-ps4-region-all-IDWLaTh.html
"Rs 2,500",Nintendo Wii Controllers,https://www.olx.com.pk/item/nintendo-wii-controllers-IDWfaL2.html
"Rs 8,500",Xbox 360 with Fifa 18 and complete accessories,https://www.olx.com.pk/item/xbox-360-with-fifa-18-and-complete-accessories-IDWvRLV.html
"Rs 7,000",Ps2 PlayStation 2,https://www.olx.com.pk/item/ps2-playstation-2-IDWontl.html
"Rs 2,000",Universal Gaming Pad rechargable (Bluetooth),https://www.olx.com.pk/item/universal-gaming-pad-rechargable-bluetooth-IDWiuBL.html
"Rs 11,000",Logitech driving force steering wheel,https://www.olx.com.pk/item/logitech-driving-force-steering-wheel-IDWsgIZ.html
"Rs 2,499",Uncharted 4 A Thief's End Ps4,https://www.olx.com.pk/item/uncharted-4-a-thiefs-end-ps4-IDWLbbD.html
"Rs 15,000",Xbox 360 Gaming Consoles 120GB,https://www.olx.com.pk/item/xbox-360-gaming-consoles-120gb-IDWujel.html
"Rs 3,000",PS4 Controller Dock Station,https://www.olx.com.pk/item/ps4-controller-dock-station-IDUP2iI.html
"Rs 14,000",Xbox 360 pro with 3 controllers,https://www.olx.com.pk/item/xbox-360-pro-with-3-controllers-IDWCqN9.html
"Rs 3,200",Xbox One Battle Field 4,https://www.olx.com.pk/item/xbox-one-battle-field-4-IDWLbso.html
"Rs 28,999",PS4 is available in mint condition with box one controller,https://www.olx.com.pk/item/ps4-is-available-in-mint-condition-with-box-one-controller-IDUJZGH.html
"Rs 13,999",Ps3 is available in mint condition slim model with 1 cintroller,https://www.olx.com.pk/item/ps3-is-available-in-mint-condition-slim-model-with-1-cintroller-IDUTjZo.html
"Rs 8,000",Ps3 Fat Model is available in 8/10 Condition in cheap Rate Johar town,https://www.olx.com.pk/item/ps3-fat-model-is-available-in-8-10-condition-in-cheap-rate-johar-town-IDUXgTQ.html
"Rs 2,500",Shennizer Handsfree,https://www.olx.com.pk/item/shennizer-handsfree-IDWL8SO.html
"Rs 4,500",Ps4 Remote is in mint Condition 10/10 Location Johar Town,https://www.olx.com.pk/item/ps4-remote-is-in-mint-condition-10-10-location-johar-town-IDUXgPC.html
"Rs 1,199",PS3 Cds is available in attractive rate,https://www.olx.com.pk/item/ps3-cds-is-available-in-attractive-rate-IDUIGgE.html
"Rs 1,499",PS 3 games is available,https://www.olx.com.pk/item/ps-3-games-is-available-IDUIGZB.html
"Rs 1,999",Move is in mint condition 10/10 Location Johar Town,https://www.olx.com.pk/item/move-is-in-mint-condition-10-10-location-johar-town-IDUXgRV.html
"Rs 2,500",X Box 360 Remote is available in 10/10 Condition,https://www.olx.com.pk/item/x-box-360-remote-is-available-in-10-10-condition-IDUXgQR.html
"Rs 2,999",Move Controller & Camera is available in mint Condition 10/10,https://www.olx.com.pk/item/move-controller-camera-is-available-in-mint-condition-10-10-IDUUIRO.html
"Rs 1,600",50+ xbox 360 games,https://www.olx.com.pk/item/50-xbox-360-games-IDWG41B.html
"Rs 13,999",Ps3 slim model is available in mint Condition 10/10 with box n fifa 14,https://www.olx.com.pk/item/ps3-slim-model-is-available-in-mint-condition-10-10-with-box-n-fifa-14-IDUUIWc.html
"Rs 16,000",Xbox 360 with 1 controller data cabale and supply wire,https://www.olx.com.pk/item/xbox-360-with-1-controller-data-cabale-and-supply-wire-IDWL9bQ.html
"Rs 32,000",Native Instruments Traktor D2 Controller,https://www.olx.com.pk/item/native-instruments-traktor-d2-controller-IDUoqgr.html
"Rs 2,000",PS4 game for sell,https://www.olx.com.pk/item/ps4-game-for-sell-IDWL9dJ.html
"Rs 5,500",PSP 3000(*Hacked*),https://www.olx.com.pk/item/psp-3000hacked-IDWGU2T.html
"Rs 3,500",Xbox one games read add,https://www.olx.com.pk/item/xbox-one-games-read-add-IDWuMXw.html
"Rs 2,200",Wwe 2k16 ps3,https://www.olx.com.pk/item/wwe-2k16-ps3-IDWb4RE.html
Rs 200,Ps3 Jailbreak Games List,https://www.olx.com.pk/item/ps3-jailbreak-games-list-IDWG2CN.html
"Rs 45,000",Xbox 360 with Kinect with Asus Monitor,https://www.olx.com.pk/item/xbox-360-with-kinect-with-asus-monitor-IDWL9qM.html
"Rs 5,500",Mechanical Gaming Keyboard - RGB Backlit,https://www.olx.com.pk/item/mechanical-gaming-keyboard-rgb-backlit-IDWnS0A.html
"Rs 1,600",Bloodborne Ps4 Region All,https://www.olx.com.pk/item/bloodborne-ps4-region-all-IDWL7na.html
"Rs 1,000",Dark Souls PS3,https://www.olx.com.pk/item/dark-souls-ps3-IDWBTaC.html
"Rs 10,000",Sony Ps vita best gaming console,https://www.olx.com.pk/item/sony-ps-vita-best-gaming-console-IDWDHyt.html
"Rs 4,000",Sega master and gamegear bundle offer 10 cartridges,https://www.olx.com.pk/item/sega-master-and-gamegear-bundle-offer-10-cartridges-IDWH1tE.html
"Rs 3,000",Ghost Recon Wildlands PS4,https://www.olx.com.pk/item/ghost-recon-wildlands-ps4-IDWL7Go.html
"Rs 1,300",Shadow Warrior for PS4,https://www.olx.com.pk/item/shadow-warrior-for-ps4-IDWL7DS.html
"Rs 6,000",Playstation 2,https://www.olx.com.pk/item/playstation-2-IDW2guA.html
Rs 500,Blitz The League 2,https://www.olx.com.pk/item/blitz-the-league-2-IDWnEXi.html
"Rs 1,000",Call of Duty Modern Warfare 2 and 3 PS3,https://www.olx.com.pk/item/call-of-duty-modern-warfare-2-and-3-ps3-IDWnF7r.html
Rs 500,Little Big Planet 3,https://www.olx.com.pk/item/little-big-planet-3-IDWmWdJ.html
"Rs 1,500",WWE 2k15 the game PS3,https://www.olx.com.pk/item/wwe-2k15-the-game-ps3-IDWpNRa.html
"Rs 1,000",Speakers for all multimedia purposes,https://www.olx.com.pk/item/speakers-for-all-multimedia-purposes-IDU8ubr.html
"Rs 21,500",Xbox one 500gb,https://www.olx.com.pk/item/xbox-one-500gb-IDWL7Vt.html
"Rs 16,500",Xbox 360 120gb Jtag,https://www.olx.com.pk/item/xbox-360-120gb-jtag-IDWDT9z.html
"Rs 3,500",PSP-1001 Original,https://www.olx.com.pk/item/psp-1001-original-IDWGQZq.html
"Rs 2,000","Metal Gear Solid,The Legacy Collection PS3",https://www.olx.com.pk/item/metal-gear-solid-the-legacy-collection-ps3-IDWnEZq.html
"Rs 18,000",PlayStation 3 super slim,https://www.olx.com.pk/item/playstation-3-super-slim-IDWL7ZD.html
"Rs 11,000",PSVita with Game BrandNew Condition 10/10,https://www.olx.com.pk/item/psvita-with-game-brandnew-condition-10-10-IDWGR5L.html
"Rs 2,200",Resident Evil Biohazard (no exchange),https://www.olx.com.pk/item/resident-evil-biohazard-no-exchange-IDWL7lP.html
"Rs 1,000",Metal Gear Solid 4 Guns of the Patriots PS3,https://www.olx.com.pk/item/metal-gear-solid-4-guns-of-the-patriots-ps3-IDWnF8w.html
"Rs 14,000",Electronic Tabla Riyaz Master,https://www.olx.com.pk/item/electronic-tabla-riyaz-master-IDWGora.html
"Rs 2,500",Fifa 17 ps4 (Region 2),https://www.olx.com.pk/item/fifa-17-ps4-region-2-IDWL6mC.html
"Rs 1,350",L.A Noire ps3 diac only,https://www.olx.com.pk/item/l-a-noire-ps3-diac-only-IDUG4u3.html
"Rs 4,500",This is ps4 game,https://www.olx.com.pk/item/this-is-ps4-game-IDWL5DS.html
"Rs 1,950",Xbox 360 wireless,https://www.olx.com.pk/item/xbox-360-wireless-IDWL5GP.html
"Rs 26,000",Xbox ONE 500GB With 5x Games,https://www.olx.com.pk/item/xbox-one-500gb-with-5x-games-IDWBHHN.html
"Rs 2,800",Hitman steel box,https://www.olx.com.pk/item/hitman-steel-box-IDWL5VH.html
"Rs 5,500",Chrome cast brand new with warranty,https://www.olx.com.pk/item/chrome-cast-brand-new-with-warranty-IDWqusr.html
"Rs 1,500",Assassin Creed syndicate,https://www.olx.com.pk/item/assassin-creed-syndicate-IDWL5ZN.html
"Rs 7,500",Drone k300,https://www.olx.com.pk/item/drone-k300-IDWxD9b.html
"Rs 12,000",Sony Ps Vita,https://www.olx.com.pk/item/sony-ps-vita-IDWJeoV.html
"Rs 6,000",Play Station 2 slim,https://www.olx.com.pk/item/play-station-2-slim-IDWFa0M.html
"Rs 2,500",Nintendo Wii U Pro Controller,https://www.olx.com.pk/item/nintendo-wii-u-pro-controller-IDWKE5Z.html
"Rs 23,000",New xbox 360 for sell,https://www.olx.com.pk/item/new-xbox-360-for-sell-IDWKmiV.html
"Rs 9,500",Nintendo Wii for salee 10/10,https://www.olx.com.pk/item/nintendo-wii-for-salee-10-10-IDWKmgi.html
"Rs 8,500",Professional Acoustic guitar,https://www.olx.com.pk/item/professional-acoustic-guitar-IDWKEBR.html
"Rs 2,600",Sanwa Jlf8y Arcade stick Ps4 parts,https://www.olx.com.pk/item/sanwa-jlf8y-arcade-stick-ps4-parts-IDWKEoN.html
"Rs 4,000",Speed wheel,https://www.olx.com.pk/item/speed-wheel-IDWAOV2.html
Rs 500,New Indian Films LP Vinyl Records in Excellent Condition,https://www.olx.com.pk/item/new-indian-films-lp-vinyl-records-in-excellent-condition-IDWryCy.html
"Rs 2,000",Gaming mouse,https://www.olx.com.pk/item/gaming-mouse-IDWEm67.html
"Rs 2,500",Wireless Microphes for singing,https://www.olx.com.pk/item/wireless-microphes-for-singing-IDWGos8.html
Rs 500,FIFA 18 For Playstation 3 Ps3 Install in hard drive Digital Game,https://www.olx.com.pk/item/fifa-18-for-playstation-3-ps3-install-in-hard-drive-digital-game-IDWBgcl.html
"Rs 9,000",Electric guitar,https://www.olx.com.pk/item/electric-guitar-IDWL4Is.html
Rs 500,1Pakistani LP Vinyl Records. Lists on Whatsapp,https://www.olx.com.pk/item/1pakistani-lp-vinyl-records-lists-on-whatsapp-IDWCpH9.html
"Rs 2,100",Uncharted 4,https://www.olx.com.pk/item/uncharted-4-IDWL5yE.html
"Rs 1,400",X box 360 cidies,https://www.olx.com.pk/item/x-box-360-cidies-IDWL6hJ.html
"Rs 2,200",Vintage casio stop watch japan,https://www.olx.com.pk/item/vintage-casio-stop-watch-japan-IDWszjv.html
"Rs 1,500",My new ps3 controller,https://www.olx.com.pk/item/my-new-ps3-controller-IDWFe5a.html
Rs 200,Working PC Games Available Al Low Cost for sell,https://www.olx.com.pk/item/working-pc-games-available-al-low-cost-for-sell-IDWIzim.html
"Rs 3,000",Logitech extreme 3d joystick,https://www.olx.com.pk/item/logitech-extreme-3d-joystick-IDWL3tm.html
Rs 100,PS3 games setup available for jailbreak users,https://www.olx.com.pk/item/ps3-games-setup-available-for-jailbreak-users-IDWFxAM.html
"Rs 5,000",Not working PS3,https://www.olx.com.pk/item/not-working-ps3-IDWIj15.html
"Rs 2,500",EU Plug Para X-360 E AC Power Supply AC Adapter for XBOX 360 E Console,https://www.olx.com.pk/item/eu-plug-para-x-360-e-ac-power-supply-ac-adapter-for-xbox-360-e-console-IDWJnDk.html
"Rs 1,000",A4 Tech Bloody V4M GaminG Mouse,https://www.olx.com.pk/item/a4-tech-bloody-v4m-gaming-mouse-IDWL3Da.html
"Rs 1,749",New sega mega drive 2 console with built in 500 games,https://www.olx.com.pk/item/new-sega-mega-drive-2-console-with-built-in-500-games-IDWHpFU.html
"Rs 18,000",PS Vita slim,https://www.olx.com.pk/item/ps-vita-slim-IDWL3It.html
"Rs 1,600",VR BOX (for mobile games),https://www.olx.com.pk/item/vr-box-for-mobile-games-IDWjnt6.html
"Rs 6,000",Nintendo ds,https://www.olx.com.pk/item/nintendo-ds-IDWL3Q1.html
"Rs 14,000",Monocruiser( used ) world new item,https://www.olx.com.pk/item/monocruiser-used-world-new-item-IDWL3W8.html
"Rs 1,000",Sony Playstation 3 controller original,https://www.olx.com.pk/item/sony-playstation-3-controller-original-IDWBMRs.html
"Rs 17,000",Xbox360!!!,https://www.olx.com.pk/item/xbox360-IDWzicv.html
"Rs 3,500",Microsoft racing wheel (steering wheel) ps2 xbox pc ps4 ps3,https://www.olx.com.pk/item/microsoft-racing-wheel-steering-wheel-ps2-xbox-pc-ps4-ps3-IDWL43S.html
Rs 500,FarCry 4 Install In PlayStation 3 model Bgair software k,https://www.olx.com.pk/item/farcry-4-install-in-playstation-3-model-bgair-software-k-IDW6F9f.html
"Rs 16,000",Xbox 360 slim 250 GB Jtag,https://www.olx.com.pk/item/xbox-360-slim-250-gb-jtag-IDWJ2I2.html
"Rs 1,350",Ps2 'Steering wheel' and '2 Wireless remotes,https://www.olx.com.pk/item/ps2-steering-wheel-and-2-wireless-remotes-IDWL0Bz.html
"Rs 2,000",Ps4 titles,https://www.olx.com.pk/item/ps4-titles-IDWD2Ln.html
"Rs 27,000",PlayStation 3 (PS 3) 500GB,https://www.olx.com.pk/item/playstation-3-ps-3-500gb-IDWIQHf.html
"Rs 1,500",Golden eye 007,https://www.olx.com.pk/item/golden-eye-007-IDWL0JK.html
"Rs 2,999",Sony PlayStation 2,https://www.olx.com.pk/item/sony-playstation-2-IDWIBk3.html
"Rs 1,500",Fifa 17 up for sell or exchange,https://www.olx.com.pk/item/fifa-17-up-for-sell-or-exchange-IDWL14j.html
"Rs 1,650",Trendy 6 Axis Bluetooth Wireless Controller For SONY PS3,https://www.olx.com.pk/item/trendy-6-axis-bluetooth-wireless-controller-for-sony-ps3-IDUQaZh.html
"Rs 7,500",Samsung Gear VR with controller 2017,https://www.olx.com.pk/item/samsung-gear-vr-with-controller-2017-IDWL1dV.html
Rs 500,Ps3 games available for jb and non jb,https://www.olx.com.pk/item/ps3-games-available-for-jb-and-non-jb-IDWh0fV.html
Rs 200,Ps2 cds in cheap,https://www.olx.com.pk/item/ps2-cds-in-cheap-IDWD3Z8.html
"Rs 17,000",Ps3 with 2 new controllers and 7 games,https://www.olx.com.pk/item/ps3-with-2-new-controllers-and-7-games-IDWL1pp.html
Rs 500,Pc Game Dvd And Cd Bohat Sari Hey,https://www.olx.com.pk/item/pc-game-dvd-and-cd-bohat-sari-hey-IDWEzOA.html
"Rs 8,000",Nintendo wii (orignal),https://www.olx.com.pk/item/nintendo-wii-orignal-IDWL1G9.html
"Rs 9,000",Ps2 in good condition with two controllers n bundle of games,https://www.olx.com.pk/item/ps2-in-good-condition-with-two-controllers-n-bundle-of-games-IDWL1AB.html
"Rs 25,000",Xbox one with GTA V,https://www.olx.com.pk/item/xbox-one-with-gta-v-IDWL1He.html
"Rs 14,500",Play station 3 - PS3 super slim 250 GB with 6 games and 2 controllers,https://www.olx.com.pk/item/play-station-3-ps3-super-slim-250-gb-with-6-games-and-2-controllers-IDWBtN5.html
"Rs 7,800",Nintendo Switch Wired Controller,https://www.olx.com.pk/item/nintendo-switch-wired-controller-IDWL22G.html
"Rs 6,500",Nentendo DS IXL,https://www.olx.com.pk/item/nentendo-ds-ixl-IDWL1G5.html
Rs 100,Pc games setups,https://www.olx.com.pk/item/pc-games-setups-IDWiggs.html
"Rs 3,000",Forza Horizon 3 XBOX ONE latest game.,https://www.olx.com.pk/item/forza-horizon-3-xbox-one-latest-game-IDWL259.html
"Rs 1,600",Ps3 original controller,https://www.olx.com.pk/item/ps3-original-controller-IDWol6u.html
"Rs 20,000",Xbox 360 16 gb for sale,https://www.olx.com.pk/item/xbox-360-16-gb-for-sale-IDWKWp0.html
"Rs 24,000",Xbox360slim,https://www.olx.com.pk/item/xbox360slim-IDWL0xL.html
"Rs 12,000",Ps3 white colour 40gb with 6 games and 1 orignal wirless controller.,https://www.olx.com.pk/item/ps3-white-colour-40gb-with-6-games-and-1-orignal-wirless-controller-IDWKZdS.html
Rs 400,Call Of Duty Black Ops 3 Complete PC Game +Multiplayer Zombies + DLCs,https://www.olx.com.pk/item/call-of-duty-black-ops-3-complete-pc-game-multiplayer-zombies-dlcs-IDWKghL.html
"Rs 1,000",Psp Available for parts,https://www.olx.com.pk/item/psp-available-for-parts-IDWKgpW.html
"Rs 2,800",Watch dogs 2 ps4,https://www.olx.com.pk/item/watch-dogs-2-ps4-IDWBy9G.html
"Rs 35,000",PS4 500gb Region 1 USA along with 10 games in Good condition,https://www.olx.com.pk/item/ps4-500gb-region-1-usa-along-with-10-games-in-good-condition-IDWKZoM.html
"Rs 18,999",Xbox 360 250gb jet black,https://www.olx.com.pk/item/xbox-360-250gb-jet-black-IDWKZpe.html
"Rs 2,500",SONY PlayStation 3 Dualshock 3 Wireless Controller (Black),https://www.olx.com.pk/item/sony-playstation-3-dualshock-3-wireless-controller-black-IDWGL1a.html
Rs 450,Magic bicycle card deck,https://www.olx.com.pk/item/magic-bicycle-card-deck-IDWJOT2.html
"Rs 1,500",Magic ball,https://www.olx.com.pk/item/magic-ball-IDWJOTv.html
"Rs 3,500",Electronic cabinet lock,https://www.olx.com.pk/item/electronic-cabinet-lock-IDWJOUc.html
"Rs 2,500","Ps4 games, witcher wild hunt 3",https://www.olx.com.pk/item/ps4-games-witcher-wild-hunt-3-IDWJYtc.html
"Rs 1,250",Playerunknown's Battlegrounds,https://www.olx.com.pk/item/playerunknowns-battlegrounds-IDWGe3W.html
"Rs 1,500",Battlefield 1 revolution origin accnt full access,https://www.olx.com.pk/item/battlefield-1-revolution-origin-accnt-full-access-IDWKZyj.html
"Rs 2,000",Dying light ps4,https://www.olx.com.pk/item/dying-light-ps4-IDWJj3R.html
"Rs 2,500",Gametrak real world golf,https://www.olx.com.pk/item/gametrak-real-world-golf-IDUz0jp.html
"Rs 4,000",Call of duty WWII XBOX ONE,https://www.olx.com.pk/item/call-of-duty-wwii-xbox-one-IDWK331.html
"Rs 1,600",Kenngiston MD Video Game,https://www.olx.com.pk/item/kenngiston-md-video-game-IDWKZKT.html
"Rs 5,000",Exercise bicycle,https://www.olx.com.pk/item/exercise-bicycle-IDWsVjw.html
Rs 100,Dual-axis XY JoyStick,https://www.olx.com.pk/item/dual-axis-xy-joystick-IDWCr5D.html
"Rs 7,000",High resolution games with no issue not even fallen once in excellen,https://www.olx.com.pk/item/high-resolution-games-with-no-issue-not-even-fallen-once-in-excellen-IDWKZ15.html
"Rs 4,500",Xbox one remote 100% orignal,https://www.olx.com.pk/item/xbox-one-remote-100-orignal-IDWKXzv.html
"Rs 40,000",Sp4 speekars,https://www.olx.com.pk/item/sp4-speekars-IDWKZ6g.html
"Rs 3,000",Battlefield 4 (NO EXCHANGE),https://www.olx.com.pk/item/battlefield-4-no-exchange-IDWACld.html
"Rs 2,999",Headset ofNew band,https://www.olx.com.pk/item/headset-ofnew-band-IDWvwpV.html
"Rs 1,300",Ps4 Assassins creed unity,https://www.olx.com.pk/item/ps4-assassins-creed-unity-IDWKXDb.html
"Rs 1,300",Playstation 3 (PS3) Games,https://www.olx.com.pk/item/playstation-3-ps3-games-IDWCCbs.html
"Rs 18,500",Xbox 360 jasper,https://www.olx.com.pk/item/xbox-360-jasper-IDWJ2gI.html
"Rs 5,500",Ps4 camo controller,https://www.olx.com.pk/item/ps4-camo-controller-IDWJ2dG.html
Rs 999,S53o earphone new,https://www.olx.com.pk/item/s53o-earphone-new-IDWvwt3.html
"Rs 25,000",PlayStation 3 160gb,https://www.olx.com.pk/item/playstation-3-160gb-IDWKXUR.html
"Rs 2,500",Xbox 360 wireless controller,https://www.olx.com.pk/item/xbox-360-wireless-controller-IDWJ2cr.html
Rs 700,Green pen laser light,https://www.olx.com.pk/item/green-pen-laser-light-IDWxYMr.html
"Rs 2,500",XBox 360 power supply,https://www.olx.com.pk/item/xbox-360-power-supply-IDWJ2bq.html
Rs 100,Cline server,https://www.olx.com.pk/item/cline-server-IDWKY7I.html
"Rs 3,000",Xbox 360 2007,https://www.olx.com.pk/item/xbox-360-2007-IDWKY3f.html
"Rs 1,500",Call of duty infinite warefare,https://www.olx.com.pk/item/call-of-duty-infinite-warefare-IDWKYg6.html
"Rs 60,000",Ps4 with taken 7 full pakage,https://www.olx.com.pk/item/ps4-with-taken-7-full-pakage-IDWKYll.html
Rs 400,Pc games gta 5 and many more,https://www.olx.com.pk/item/pc-games-gta-5-and-many-more-IDWKYih.html
"Rs 14,000",Playstation 3 slim 500gb excellent condition everything original,https://www.olx.com.pk/item/playstation-3-slim-500gb-excellent-condition-everything-original-IDWylcr.html
Rs 800,Virtual boy 3D mario tennis,https://www.olx.com.pk/item/virtual-boy-3d-mario-tennis-IDWGOMR.html
"Rs 3,700",Jazz warid wifi,https://www.olx.com.pk/item/jazz-warid-wifi-IDWJQDH.html
"Rs 1,999",Uplay Account pc.,https://www.olx.com.pk/item/uplay-account-pc-IDWKd9g.html
"Rs 23,000",Xbox 360. 500 Gb. JTag. With Kinect Original Bag And All Accessories,https://www.olx.com.pk/item/xbox-360-500-gb-jtag-with-kinect-original-bag-and-all-accessories-IDWJXA4.html
Rs 500,Ps3 games exchange,https://www.olx.com.pk/item/ps3-games-exchange-IDWKd3n.html
"Rs 1,200",Call Of Duty Game.,https://www.olx.com.pk/item/call-of-duty-game-IDWKcMV.html
"Rs 4,900",Psplus 1 year redeem code,https://www.olx.com.pk/item/psplus-1-year-redeem-code-IDWKQ0U.html
Rs 100,Need for speed the rivals for pc,https://www.olx.com.pk/item/need-for-speed-the-rivals-for-pc-IDWKuCm.html
Rs 100,Need for speed shift 2 unleashed pc,https://www.olx.com.pk/item/need-for-speed-shift-2-unleashed-pc-IDWKuDt.html
Rs 600,Call of duty black ops 3 pc cd,https://www.olx.com.pk/item/call-of-duty-black-ops-3-pc-cd-IDWKuAo.html
"Rs 16,000",Xbox360 E 250GB,https://www.olx.com.pk/item/xbox360-e-250gb-IDWKV3z.html
"Rs 6,000",Selling my ps2,https://www.olx.com.pk/item/selling-my-ps2-IDWKV5E.html
"Rs 5,000",Nintendo wii plus 50 games free,https://www.olx.com.pk/item/nintendo-wii-plus-50-games-free-IDW6eMW.html
"Rs 8,000",Sony. PSP 2000,https://www.olx.com.pk/item/sony-psp-2000-IDWq9oe.html
"Rs 19,500",Xbox 360 slim Limited Edition,https://www.olx.com.pk/item/xbox-360-slim-limited-edition-IDWKVbi.html
"Rs 2,000",Horizon Zero Dawn,https://www.olx.com.pk/item/horizon-zero-dawn-IDWKVt6.html
"Rs 8,000",Logitech Driving Force GT Steering Wheel,https://www.olx.com.pk/item/logitech-driving-force-gt-steering-wheel-IDWzZlT.html
"Rs 2,999",One piece unlimited world R for ps3,https://www.olx.com.pk/item/one-piece-unlimited-world-r-for-ps3-IDWDL5h.html
"Rs 12,500",Xbox 360 j teg lt3,https://www.olx.com.pk/item/xbox-360-j-teg-lt3-IDWc4Xs.html
"Rs 4,000",Microsoft XBox 360 wireless steering wheel,https://www.olx.com.pk/item/microsoft-xbox-360-wireless-steering-wheel-IDWvBSf.html
"Rs 2,000",Horizon Zero Dawn,https://www.olx.com.pk/item/horizon-zero-dawn-IDWKVNe.html
"Rs 2,400",Sony mini game PSvita,https://www.olx.com.pk/item/sony-mini-game-psvita-IDW8Xtc.html
"Rs 15,000",PS4 Gift Cards US region,https://www.olx.com.pk/item/ps4-gift-cards-us-region-IDWKVQw.html
"Rs 3,500",GTA v Xbox 360,https://www.olx.com.pk/item/gta-v-xbox-360-IDWn8ma.html
"Rs 1,899",Bluetooth audio transmitter + reciever amplifier,https://www.olx.com.pk/item/bluetooth-audio-transmitter-reciever-amplifier-IDWKWby.html
"Rs 13,000",PS 3 with games etc complete pkg,https://www.olx.com.pk/item/ps-3-with-games-etc-complete-pkg-IDWJXxr.html
"Rs 2,200",Mafia 3 ps4,https://www.olx.com.pk/item/mafia-3-ps4-IDWKdfS.html
"Rs 2,800",Horizon zero dawn ps4,https://www.olx.com.pk/item/horizon-zero-dawn-ps4-IDWG3gK.html
"Rs 8,500",Xbox 360 local cds chal jaati hn 80 rs wali,https://www.olx.com.pk/item/xbox-360-local-cds-chal-jaati-hn-80-rs-wali-IDWjd8g.html
"Rs 2,800",Tom Clancy Ghost Recon wildlands,https://www.olx.com.pk/item/tom-clancy-ghost-recon-wildlands-IDWJOVr.html
Rs 500,Tekken 7 for PC,https://www.olx.com.pk/item/tekken-7-for-pc-IDWDXG1.html
"Rs 19,25,000",Swm MDL 2016.5.1300.760.24 head,https://www.olx.com.pk/item/swm-mdl-2016-5-1300-760-24-head-IDWKUpB.html
"Rs 24,75,000",Yumi MDL 2015.10.1300 760 24 haed,https://www.olx.com.pk/item/yumi-mdl-2015-10-1300-760-24-haed-IDWKUrz.html
"Rs 2,250",Wii balance board,https://www.olx.com.pk/item/wii-balance-board-IDWs5tm.html
"Rs 3,500",GTA V PlayStation 4 game 10/10 Condition,https://www.olx.com.pk/item/gta-v-playstation-4-game-10-10-condition-IDWKUAg.html
"Rs 17,000",Sony PlayStation 3 320GB with Full 9 Games and All Accessories,https://www.olx.com.pk/item/sony-playstation-3-320gb-with-full-9-games-and-all-accessories-IDWHiPY.html
